City_Id,City,Cloudiness,Country,Date,Humidity,Lat,lng,Max Temp,Wind Speed
492860,Sindor,100,RU,1612043329,96,62.8629,51.8905,17.94,10.45
3163146,Andenes,26,NO,1612043329,68,69.3143,16.1194,24.8,9.22
922741,Likasi,100,CD,1612043260,93,-10.9814,26.7333,63.36,2.53
1235846,Matara,97,LK,1612043330,88,5.9485,80.5353,76.28,3.87
6620339,Karratha,95,AU,1612043312,53,-20.7377,116.8463,86.9,5.28
2826287,Stralsund,19,DE,1612043331,81,54.3091,13.0818,23.0,1.01
3359638,Walvis Bay,0,NA,1612043293,82,-22.9575,14.5053,66.99,4.61
966380,Pampierstad,27,ZA,1612043332,62,-27.7832,24.6877,72.95,8.43
2269514,Castelo Branco,77,PT,1612043333,79,39.8222,-7.4909,51.01,8.99
6180550,Whitehorse,75,CA,1612043333,77,60.7161,-135.0538,-7.6,2.3
933726,Tshane,69,BW,1612043333,64,-24.0196,21.8684,75.11,7.76
104515,Makkah al Mukarramah,0,SA,1612043239,42,21.4267,39.8261,67.51,6.2
5071348,Kearney,90,US,1612043334,93,40.6995,-99.0815,32.0,29.93
780687,Berlevåg,100,NO,1612043334,96,70.8578,29.0864,24.93,21.92
1527121,Tyup,49,KG,1612043334,74,42.7276,78.3648,16.36,2.77
87205,Darnah,0,LY,1612043321,75,32.767,22.6367,60.4,9.37
3385899,Tutóia,20,BR,1612043304,74,-2.7619,-42.2744,84.2,14.97
3470709,Barra do Garças,1,BR,1612043296,75,-15.89,-52.2567,79.02,3.38
1278935,Amalāpuram,100,IN,1612043336,94,16.5833,82.0167,68.09,0.78
172515,Abu Samrah,98,SY,1612043336,67,35.3029,37.1841,49.71,13.15
915471,Kalabo,100,ZM,1612043336,90,-14.97,22.6814,69.67,3.31
3355672,Lüderitz,7,NA,1612043290,61,-26.6481,15.1594,67.73,23.47
145531,Saurimo,100,AO,1612043337,93,-9.6608,20.3916,67.05,3.33
933995,Souillac,20,MU,1612043294,89,-20.5167,57.5167,78.8,3.44
3039162,Sant Julià de Loria,84,AD,1612043338,87,42.4625,1.4825,41.0,4.0
5905191,Boissevain,90,CA,1612043338,100,49.2306,-100.0559,21.2,4.61
164947,Salamiyah,100,SY,1612043338,64,35.0113,37.0532,49.73,16.04
5044290,Saint Anthony,90,US,1612043339,64,45.0205,-93.218,33.8,6.91
5954718,Flin Flon,90,CA,1612043339,86,54.7682,-101.865,15.8,1.79
2206874,Waipawa,24,NZ,1612043339,67,-41.4122,175.5153,64.99,6.91
3383427,Nieuw Nickerie,72,SR,1612043340,88,5.95,-56.9833,78.12,11.65
5563839,Fortuna,75,US,1612043313,76,40.5982,-124.1573,55.0,19.57
1696482,Pagudpud,75,PH,1612043340,68,18.5616,120.7868,68.0,3.44
5367788,Lompoc,90,US,1612043322,62,34.6391,-120.4579,57.2,4.61
2270385,Camacha,20,PT,1612043341,94,33.0833,-16.3333,60.8,9.22
1863495,Gushikawa,1,JP,1612043295,81,26.3544,127.8686,53.6,4.61
986717,Kruisfontein,1,ZA,1612043292,85,-34.0033,24.7314,63.0,1.01
1626542,Sorong,100,ID,1612043333,84,-0.8833,131.25,78.21,12.62
3372472,Vila Franca do Campo,75,PT,1612043321,100,37.7167,-25.4333,62.01,16.11
2122493,Omsukchan,100,RU,1612043342,80,62.5333,155.8,-31.14,9.31
1624725,Tarakan,100,ID,1612043314,86,3.3,117.6333,75.97,6.15
2186111,Ngunguru,3,NZ,1612043343,61,-35.6167,174.5,72.0,8.99
53372,Oodweyne,0,SO,1612043343,26,9.4092,45.064,65.32,6.46
1484923,Zykovo,23,RU,1612043344,74,55.9519,93.1461,-36.4,1.41
1275899,Bhiwāni,0,IN,1612043344,45,28.7833,76.1333,48.56,2.8
3013521,Hennebont,90,FR,1612043344,100,47.8051,-3.2734,50.0,8.05
2647984,Great Yarmouth,100,GB,1612043345,70,52.6083,1.7305,39.0,13.8
3421719,Narsaq,75,GL,1612043292,33,60.9167,-46.05,41.0,35.68
2514301,Mahon,40,ES,1612043111,87,39.8885,4.2658,50.0,11.5
2126199,Cherskiy,4,RU,1612043300,82,68.75,161.3,-37.64,1.25
2392087,Porto-Novo,20,BJ,1612043196,84,6.4965,2.6036,84.2,10.36
90150,Tikrit,60,IQ,1612043346,52,34.6071,43.6782,49.96,5.39
2160413,Leeton,0,AU,1612043347,72,-34.5667,146.4,64.4,1.14
6541893,Terracina,89,IT,1612043117,82,41.2863,13.2217,55.99,5.99
1855342,Nishihara,20,JP,1612043347,71,26.1842,127.7558,53.6,3.44
1643837,Gorontalo,98,ID,1612043348,86,0.5412,123.0595,73.36,3.11
157632,Kijini,92,TZ,1612043348,82,-5.85,39.3167,79.48,13.06
2025241,Churapcha,100,RU,1612043348,80,62.0025,132.4325,-39.96,1.59
2136825,Isangel,5,VU,1612043293,72,-19.55,169.2667,81.18,16.75
5495360,Tucumcari,1,US,1612043349,20,35.1717,-103.725,62.6,3.44
1489962,Tavda,100,RU,1612043349,97,58.0425,65.2726,12.43,4.76
797213,Pervomayskoye,66,RU,1612043350,91,43.919,46.7102,36.0,7.0
141736,Bam,3,IR,1612043350,43,29.106,58.357,56.01,3.38
5392593,San Ramon,1,US,1612043350,47,37.7799,-121.978,62.01,3.51
3945985,Camaná,67,PE,1612043323,66,-16.6228,-72.7111,72.77,5.82
1492948,Saryg-Sep,16,RU,1612043351,85,51.5,95.6,-11.07,1.39
3471451,Arraial do Cabo,20,BR,1612043275,73,-22.9661,-42.0278,80.6,18.41
6111862,Port Hardy,75,CA,1612043290,87,50.6996,-127.4199,44.6,14.97
2319133,Warri,0,NG,1612043352,79,5.5167,5.75,80.29,5.26
3393692,Itarema,76,BR,1612043303,77,-2.9248,-39.9167,80.38,13.42
2450173,Taoudenni,0,ML,1612043311,21,22.6783,-3.9836,72.07,9.84
3887127,Iquique,0,CL,1612043249,60,-20.2208,-70.1431,73.4,18.41
2138285,Tadine,38,NC,1612043354,72,-21.55,167.8833,79.05,17.74
103630,Najrān,0,SA,1612043354,26,17.4924,44.1277,66.2,2.93
4031637,Lavrentiya,0,RU,1612043309,84,65.5833,-171.0,-17.54,6.85
110690,Faya,0,SA,1612043330,62,18.3851,42.4509,57.2,4.27
2176639,Batemans Bay,99,AU,1612043355,87,-35.7167,150.1833,64.99,5.01
5919850,Chapais,90,CA,1612043355,71,49.7834,-74.8492,-2.2,8.05
2525362,Carbonia,40,IT,1612043356,82,39.1672,8.5222,59.0,3.44
6355222,Yulara,100,AU,1612043356,36,-25.2406,130.9889,82.4,10.36
2121025,Srednekolymsk,100,RU,1612043308,83,67.45,153.6833,-35.19,3.09
5952330,Ferme-Neuve,70,CA,1612043357,48,46.7001,-75.4493,12.2,5.75
3445459,Várzea da Palma,49,BR,1612043357,66,-17.5981,-44.7308,76.64,2.84
1278869,Ambāgarh Chauki,0,IN,1612043357,36,20.7833,80.7167,53.46,7.23
2303611,Esim,71,GH,1612043358,84,4.8699,-2.2405,79.61,8.34
415189,Aden,0,YE,1612043132,72,12.7794,45.0367,74.37,8.55
2715656,Fagersta,90,SE,1612043358,86,60.0042,15.7932,15.8,9.22
2128975,Nemuro,87,JP,1612043310,91,43.3236,145.575,19.74,16.26
1512019,Aksarka,100,RU,1612043359,87,66.5606,67.7975,-17.82,11.61
1631905,Payakumbuh,98,ID,1612043359,90,-0.2202,100.6308,68.43,1.77
3453420,Planaltina,40,BR,1612043171,42,-15.4528,-47.6142,84.2,11.5
3686196,Clemencia,40,CO,1612043360,62,10.5665,-75.325,86.0,14.97
2399001,Mayumba,100,GA,1612043360,85,-3.432,10.6554,79.2,4.68
669043,Recea,75,RO,1612043361,100,47.6333,23.5167,34.0,13.8
3685702,Cravo Norte,55,CO,1612043361,37,6.3017,-70.2041,91.81,9.89
3698304,Chimbote,83,PE,1612043361,66,-9.0853,-78.5783,74.21,9.42
2177069,Ballina,90,AU,1612043329,94,-28.8667,153.5667,73.4,5.75
964090,Prieska,0,ZA,1612043362,15,-29.6641,22.7474,77.29,10.76
673417,Mihăeşti,87,RO,1612043362,81,45.0333,24.25,36.77,1.39
3592086,Ocós,1,GT,1612043363,51,14.5094,-92.1933,91.4,11.5
5866063,Kenai,1,US,1612043281,78,60.5544,-151.2583,16.0,4.0
895953,Zambezi,100,ZM,1612043363,93,-13.5432,23.1047,67.41,4.59
2184707,Wanaka,41,NZ,1612043364,43,-44.7,169.15,61.81,5.19
1626649,Solok,100,ID,1612043364,87,-0.7918,100.6593,69.98,2.33
570086,Chagoda,100,RU,1612043364,97,59.164,35.3285,22.96,7.99
514706,Osa,98,RU,1612043365,97,57.2829,55.4567,26.91,10.4
1495626,Pangody,100,RU,1612043365,85,65.85,74.4859,-21.24,17.92
3146487,Raudeberg,100,NO,1612043315,100,61.9875,5.1352,33.01,2.3
2633274,Akureyri,90,IS,1612043366,67,65.6835,-18.0878,17.6,4.61
248434,Kitim,7,JO,1612043366,76,32.4383,35.8956,44.6,8.32
6096551,Pangnirtung,0,CA,1612043330,73,66.1451,-65.7125,-9.72,2.46
3652758,Puerto Baquerizo Moreno,40,EC,1612043367,74,-0.9,-89.6,84.2,17.27
3006414,La Seyne-sur-Mer,100,FR,1612043348,78,43.0982,5.8847,53.01,7.0
3437815,Cedrales,40,PY,1612043367,78,-25.65,-54.7,82.4,8.05
2132606,Samarai,100,PG,1612043290,75,-10.6167,150.6667,83.03,18.92
5248511,Chippewa Falls,90,US,1612043102,64,44.9369,-91.3929,34.0,11.5
2427637,Mongo,0,TD,1612043369,21,12.1844,18.693,73.45,7.38
4997130,Ingham,90,US,1612043369,59,42.6,-84.3833,28.99,9.22
1271215,Gīdam,1,IN,1612043370,50,18.9833,81.4,61.99,3.47
2122262,Palana,100,RU,1612043370,92,59.1167,159.9667,-3.41,33.87
2644204,Livingston,90,GB,1612043370,93,55.9029,-3.5226,35.6,5.75
3445026,Vila Velha,0,BR,1612043292,74,-20.3297,-40.2925,80.6,18.41
3404558,Cabedelo,20,BR,1612043371,78,-6.9811,-34.8339,80.6,10.36
1490003,Tatarsk,100,RU,1612043371,94,55.219,75.9828,2.16,9.71
2025456,Chernyshevskiy,100,RU,1612043371,85,63.0128,112.4714,-31.79,4.32
2019884,Mogzon,100,RU,1612043372,86,51.7435,111.9606,-17.95,2.84
4004293,Ixtapa,1,MX,1612043372,69,20.7,-105.2,77.0,12.66
3522208,Pachuquilla,87,MX,1612043211,21,20.0667,-98.7,72.39,6.42
2699310,Kristianstad,89,SE,1612043373,93,56.0313,14.1524,30.2,10.36
3353934,Otavi,100,NA,1612043373,76,-19.65,17.3333,70.75,1.45
6138310,Saint-Germain-de-Grantham,78,CA,1612043373,56,45.8334,-72.5658,12.2,6.91
1720223,Callaguip,75,PH,1612043374,68,18.0714,120.4867,68.0,3.44
86049,Jalu,0,LY,1612043374,41,29.0331,21.5482,61.2,10.51
1275921,Bhinga,0,IN,1612043374,62,27.7167,81.9333,44.91,2.57
909887,Luangwa,100,ZM,1612043375,88,-15.6167,30.4167,73.76,1.12
3673849,Nilo,20,CO,1612043375,32,4.306,-74.6208,69.8,11.5
3382160,Cayenne,75,GF,1612043327,89,4.9333,-52.3333,80.6,5.75
292223,Dubai,0,AE,1612043278,49,25.2582,55.3047,69.8,2.3
3646487,Carora,4,VE,1612043376,41,10.1755,-70.0827,85.93,14.81
158825,Izazi,35,TZ,1612043377,73,-7.2,35.7333,69.35,2.15
4588165,Mt. Pleasant,1,US,1612043377,57,32.7941,-79.8626,48.99,10.18
3392734,Paulo Afonso,97,BR,1612043378,67,-9.4061,-38.2147,79.02,8.16
3356832,Henties Bay,8,NA,1612043378,85,-22.116,14.2845,66.99,3.0
2274895,Monrovia,75,LR,1612043308,83,6.3005,-10.7969,80.6,10.0
3984997,San Quintín,0,MX,1612043379,58,30.4833,-115.95,60.89,9.71
2020824,Lermontovka,0,RU,1612043379,84,47.1453,134.3383,-22.31,3.89
2629833,Husavik,90,IS,1612043379,67,66.0449,-17.3389,17.6,4.61
5742974,North Bend,90,US,1612043138,82,43.4065,-124.2243,51.8,12.46
2514651,Los Llanos de Aridane,0,ES,1612043380,77,28.6585,-17.9182,62.6,11.5
2180815,Tuatapere,95,NZ,1612043300,52,-46.1333,167.6833,61.05,3.09
2063036,Port Lincoln,1,AU,1612043310,74,-34.7333,135.8667,62.49,14.61
2027296,Aykhal,76,RU,1612043358,79,66.0,111.5,-34.64,13.13
3697441,El Alto,75,PE,1612043381,61,-4.2714,-81.2147,84.2,16.11
1142263,Farah,65,AF,1612043382,37,32.5,62.5,49.48,4.65
1001860,Giyani,34,ZA,1612043382,84,-23.3025,30.7187,75.25,5.3
2330100,Minna,0,NG,1612043383,16,9.6139,6.5569,79.84,7.18
5955902,Fort Nelson,75,CA,1612043104,70,58.8053,-122.7002,-11.2,2.3
4992232,Escanaba,20,US,1612043138,74,45.7453,-87.0646,28.4,16.11
5294810,Flagstaff,1,US,1612043103,44,35.1981,-111.6513,41.0,3.02
2012956,Yerbogachën,92,RU,1612043384,81,61.2767,108.0108,-38.11,4.68
2510573,Teguise,75,ES,1612043384,72,29.0605,-13.564,64.4,19.57
88834,Tūkrah,4,LY,1612043384,89,32.5341,20.5791,59.41,10.4
1731248,Alugan,100,PH,1612043385,81,12.2188,125.4808,77.94,17.85
3183284,Alghero,20,IT,1612043385,87,40.5589,8.3181,53.6,6.91
6453316,Tromsø,0,NO,1612043362,79,69.6496,18.957,19.99,5.75
2013952,Ust'-Ilimsk,67,RU,1612043386,77,58.0006,102.6619,-43.82,2.44
100926,Umluj,0,SA,1612043386,54,25.0213,37.2685,65.71,14.63
4047434,Russell,40,US,1612043104,38,32.3502,-85.1999,59.0,9.22
3869716,Tocopilla,9,CL,1612043306,45,-22.092,-70.1979,73.96,9.91
2035707,Mujiayingzi,42,CN,1612043387,89,42.1167,118.7833,12.7,7.07
1692364,Puro,99,PH,1612043387,79,12.4841,123.3827,76.1,16.06
236844,Ouango,99,CF,1612043388,32,4.3133,22.5552,72.34,0.29
713163,Artsyz,66,UA,1612043388,82,45.9919,29.4182,37.4,10.78
3457381,Mauá,0,BR,1612043087,61,-23.6678,-46.4614,82.4,11.5
610864,Khani,0,GE,1612043389,81,41.9563,42.9566,41.0,10.36
3173615,Melfi,20,IT,1612043389,87,40.9965,15.6514,46.0,10.36
1497543,Nizhnevartovsk,40,RU,1612043389,69,60.9344,76.5531,-22.0,15.66
154097,Mgandu,94,TZ,1612043390,89,-5.95,34.1333,60.62,2.59
2715573,Falkenberg,20,SE,1612043347,93,56.9055,12.4912,26.6,4.59
3379507,Bartica,75,GY,1612043390,94,6.4,-58.6167,78.8,9.22
2159220,Mackay,40,AU,1612043391,78,-21.15,149.2,80.6,16.11
5850554,Makakilo City,75,US,1612043304,54,21.3469,-158.0858,80.6,8.05
707489,Ivankiv,75,UA,1612043391,93,50.9386,29.8943,24.8,2.24
4033356,Tiarei,75,PF,1612043392,66,-17.5333,-149.3333,86.0,13.8
559073,Grakhovo,90,RU,1612043392,93,56.0502,51.9676,28.4,11.18
5884083,Alma,99,CA,1612043257,72,48.5501,-71.6491,3.2,11.5
3685223,Dibulla,0,CO,1612043394,59,11.2725,-73.3091,82.81,9.6
2449893,Tessalit,26,ML,1612043394,20,20.1986,1.0114,65.77,13.06
657530,Hollola,99,FI,1612043394,99,61.05,25.4333,21.99,3.0
1337612,Dhidhdhoo,3,MV,1612043395,66,6.8833,73.1,81.16,7.63
4787534,Sterling,40,US,1612043319,32,39.0062,-77.4286,37.4,2.3
3671450,Inírida,93,CO,1612043396,62,3.8653,-67.9239,85.62,1.52
1267390,Kavaratti,29,IN,1612043336,70,10.5669,72.642,80.78,7.85
149070,Utete,23,TZ,1612043396,96,-7.986,38.758,74.08,1.99
2161376,Kingaroy,90,AU,1612043397,94,-26.5333,151.8333,69.8,8.05
1644605,Galesong,40,ID,1612043397,100,-5.3166,119.3661,75.2,1.14
3135728,Straumen,75,NO,1612043397,100,63.8709,11.2999,30.2,3.44
3412093,Vestmannaeyjar,52,IS,1612043398,88,63.4427,-20.2734,33.67,8.57
2021343,Kultuk,100,RU,1612043398,81,51.7208,103.6956,-10.8,1.99
5859699,College,90,US,1612043335,77,64.8569,-147.8028,-5.01,0.98
927967,Lilongwe,100,MW,1612043135,84,-13.9669,33.7873,69.19,4.03
4231997,Avera,75,US,1612043322,43,33.194,-82.5271,50.0,6.91
295277,Eilat,0,IL,1612043197,58,29.5581,34.9482,55.4,2.68
3402648,Carutapera,55,BR,1612043330,80,-1.195,-46.02,79.47,7.52
2381334,Atar,4,MR,1612043343,21,20.5169,-13.0499,68.72,8.41
2537763,Salé,90,MA,1612043400,88,34.0389,-6.8166,59.0,6.91
2135517,Norsup,72,VU,1612043401,67,-16.0667,167.3833,82.35,7.72
3899361,Arica,0,CL,1612043281,64,-18.475,-70.3042,73.4,14.97
2444219,Gouré,6,NE,1612043401,16,13.9835,10.2704,73.0,11.01
2015913,Suntar,100,RU,1612043402,82,62.1444,117.6319,-35.82,1.83
1726449,Basco,76,PH,1612043325,68,20.4487,121.9702,70.03,25.19
2304548,Anloga,20,GH,1612043402,79,5.7947,0.8973,84.2,8.05
1142226,Dawlatabad,100,AF,1612043403,43,36.4141,64.9053,52.75,0.85
2219235,Ubari,0,LY,1612043403,36,26.5921,12.7805,57.61,7.83
1502387,Kosikha,0,RU,1612043404,71,53.3617,84.5822,-5.8,11.18
3983805,Santa Rosalía,65,MX,1612043404,54,27.3167,-112.2833,61.81,11.12
1734971,Pekan,20,MY,1612043404,88,3.4836,103.3996,71.6,3.44
292968,Abu Dhabi,0,AE,1612043310,60,24.4667,54.3667,68.0,2.3
3418910,Upernavik,16,GL,1612043302,85,72.7868,-56.1549,-9.78,6.78
3662574,Rio Branco,40,BR,1612043278,66,-9.9747,-67.81,86.0,6.91
5861897,Fairbanks,90,US,1612043047,77,64.8378,-147.7164,-4.0,0.94
2123278,Mil'kovo,100,RU,1612043406,94,54.7167,158.6167,10.71,11.74
2027316,Ayan,100,RU,1612043406,82,56.45,138.1667,-7.08,6.46
964712,Plettenberg Bay,2,ZA,1612043407,79,-34.0527,23.3716,65.52,4.76
2189343,Kaeo,0,NZ,1612043337,61,-35.1,173.7833,72.0,8.99
2017658,Preobrazheniye,0,RU,1612043408,83,42.9019,133.9064,0.25,8.23
3374210,São Filipe,79,CV,1612043318,64,14.8961,-24.4956,73.71,13.62
1529484,Kumul,0,CN,1612043408,84,42.8,93.45,20.59,2.06
2137773,Vao,95,NC,1612043316,81,-22.6667,167.4833,75.43,25.5
1808857,Hanzhong,99,CN,1612043409,61,33.0728,107.0303,40.98,0.56
1263780,Mangalore,20,IN,1612043409,83,12.8667,74.8833,75.2,4.52
3663517,Manaus,40,BR,1612043318,94,-3.1019,-60.025,78.8,3.44
3439781,Treinta y Tres,77,UY,1612043410,66,-33.2333,-54.3833,76.01,15.61
239899,Bria,51,CF,1612043410,27,6.5423,21.9863,73.33,5.21
1277835,Bahadurgarh,0,IN,1612043164,87,28.6833,76.9167,46.4,3.47
779622,Havøysund,75,NO,1612043324,74,70.9963,24.6622,26.6,17.27
214614,Kamina,100,CD,1612043318,93,-8.7386,24.9906,65.17,2.73
885800,Mount Darwin,100,ZW,1612043412,96,-16.7725,31.5838,69.01,4.12
5233053,Yankton,90,US,1612043412,93,42.8711,-97.3973,30.2,11.5
478996,Uni,99,RU,1612043413,98,57.7535,51.4923,26.08,9.28
2181625,Te Anau,93,NZ,1612043316,72,-45.4167,167.7167,55.42,3.96
262698,Embonas,40,GR,1612043413,76,36.2269,27.8564,60.01,2.3
3573374,The Valley,40,AI,1612043414,73,18.217,-63.0578,80.6,6.91
2033536,Yakeshi,100,CN,1612043414,86,49.2833,120.7333,-21.15,3.6
5554072,Juneau,90,US,1612043353,86,58.3019,-134.4197,33.01,5.75
118994,Rafsanjān,0,IR,1612043415,46,30.4067,55.9939,52.59,22.15
2527087,Tiznit Province,37,MA,1612043295,88,29.5833,-9.5,56.05,5.64
5354943,Half Moon Bay,90,US,1612043271,67,37.4636,-122.4286,60.01,9.22
5350734,Fremont,1,US,1612043188,48,37.5483,-121.9886,61.0,8.05
265711,Adamantas,11,GR,1612043416,71,36.7333,24.4333,55.4,9.22
688961,Vorozhba,100,UA,1612043416,98,51.1733,34.2192,35.94,12.35
2255285,Sibiti,100,CG,1612043417,97,-3.6819,13.3499,68.58,0.76
1270407,Hanumāngarh,0,IN,1612043417,44,29.5833,74.3167,48.72,4.61
428218,Karuzi Province,82,BI,1612043417,91,-3.125,30.1333,59.27,1.86
1813812,Danshui,0,CN,1612043418,71,22.7984,114.4672,61.0,3.49
235751,Chitipa,100,MW,1612043301,95,-9.7024,33.2697,63.19,2.8
736324,Empório,75,GR,1612043419,87,40.4833,21.55,35.6,3.44
2125906,Dukat,100,RU,1612043419,81,62.55,155.55,-36.15,6.46
2030065,Mandalgovi,66,MN,1612043353,95,45.7625,106.2708,11.21,12.39
3698841,Caraz,90,PE,1612043419,61,-9.0486,-77.81,63.36,6.67
686090,Asău,0,RO,1612043273,70,46.4333,26.4,43.0,10.36
202065,Kibuye,59,RW,1612043420,76,-2.0597,29.3482,65.5,3.69
3379316,Lethem,51,GY,1612043420,57,3.3803,-59.7968,85.42,10.89
1695180,Simbahan,97,PH,1612043421,77,6.3032,120.5836,81.64,18.45
2017215,Sangar,65,RU,1612043421,76,63.9242,127.4739,-49.95,3.18
2156643,Mount Gambier,0,AU,1612043169,94,-37.8333,140.7667,53.6,4.7
236950,Obo,40,CF,1612043422,22,5.3998,26.4869,71.19,5.82
3676623,Leticia,40,CO,1612043308,83,-4.2153,-69.9406,87.8,10.36
3407762,Amapá,61,BR,1612043422,98,1.0,-52.0,73.87,2.62
562161,Galich,100,RU,1612043423,96,58.3797,42.3475,21.29,10.33
6094325,Orillia,54,CA,1612043379,63,44.6087,-79.4207,21.2,6.91
4362001,Mayo,1,US,1612043423,38,38.8876,-76.5119,37.4,3.06
5767918,Pierre,90,US,1612043424,80,44.3683,-100.351,26.6,19.57
2171085,Coffs Harbour,68,AU,1612043425,73,-30.3,153.1333,81.0,5.75
3128760,Barcelona,20,ES,1612043426,50,41.3888,2.159,55.99,6.91
3150002,Kjøpsvik,72,NO,1612043426,85,68.097,16.3742,19.0,3.44
240210,Birao,0,CF,1612043335,20,10.2849,22.7882,72.99,8.46
215605,Kabare,64,CD,1612043426,84,-2.4683,28.8242,61.11,1.12
1835848,Seoul,98,KR,1612043234,93,37.5683,126.9778,21.2,3.44
6558482,Zetel,57,DE,1612043427,85,53.4022,7.9645,21.0,1.14
3440777,Rocha,98,UY,1612043246,79,-34.4833,-54.3333,71.24,17.2
238566,Ippy,89,CF,1612043428,23,6.2679,21.2247,76.64,5.82
1651810,Airai,100,TL,1612043292,100,-8.9266,125.4092,61.5,5.66
2037252,Genhe,100,CN,1612043428,84,50.7833,121.5167,-22.68,0.54
3761194,Miraflores,40,MX,1612043429,23,19.2167,-98.8083,77.0,6.91
188492,Machakos,100,KE,1612043429,92,-1.5167,37.2667,57.81,2.98
2014038,Ushumun,11,RU,1612043430,83,52.7833,126.5333,-35.99,0.76
6050066,La Ronge,72,CA,1612043293,73,55.1001,-105.2842,12.2,3.44
1268008,Kanniyākumāri,92,IN,1612043430,80,8.0833,77.5667,77.97,17.94
5540831,Hurricane,1,US,1612043431,57,37.1753,-113.2899,50.0,5.75
3653967,Muisne,75,EC,1612043431,94,0.6,-80.0333,78.8,2.3
2022143,Khuzhir,100,RU,1612043431,80,53.1939,107.3397,-6.65,13.02
